CustomerID,Items
440055,"['21069U', '21871Y', '21877C', '84879M', '21977R', '23201S']"
489105,"['21108Z', '22595D', '22952P', '23270T', '21915K', '84347V', '22909Z', '22961C', '22086O', '22457C', '85099BJ', '20668K', '22741O', '21918L', '23378J', '22727B', '22610S', '22950F', '22386V', '22197J', '22540W', '22969Z', '22659F', '22130P', '21497K', '84946F', '22178V', '23268O', '23497Q', '22578A', '21916D', '23077P', '22910D', '22615Z', '16045M', '85152E', '23498F', '71459J', '21137F', '23285I', '23286O', '23288S', '23309L', '21213V', '22616B', '21791H', '23310X', '23340L', '23552T', '22355U', '21326V', '23380Y', '23381G', '22531M', '84755J', '22489J', '22577B', '84879M', '23203B', '21975B', '21977R', '22158K', '22096G', '22865Y', '84978X', '21891R', '21981M', '23571G', '23170S', '23570W', '21787C', '23581R', '22379G', '21931F', '22945X', '35095BN', '23115D', '23078Y', '22094G', '21181K', '22077P', '35095AT', '22867O', '21914B', '23230A', '23298Q', '23300F', '23307D', '23243L', '21871Y', '23232F', '22759Z', '23343M', '23201S', '23344R', '22151L', '21500P', '21889K', '21498M', '22866X', '22418R', '22411U', '22328M', '22993E', '85175B', '84991R', '84947R', '22609U', '21069U', '85099CQ', '21080R', '21086B', '85099FC', '22546L', '22543G', '71477B', '22544C', '20719E', '22536B', '22533C', '22534C']"
320877,['22189I']
420876,"['85099BJ', '22492E', '85099FC', '22328M', '22386V', '22759Z', '22379G', '85175B', '22629C', '16156SH', '21703M', '84946F', '22630B', '21497K', '20724F', '22710N', '21212D', '21900A', '21731V', '84879M', '22865Y', '22178V', '22740K', '84947R', '22555O', '21181K', '22551F', '21902W', '21899D', '22866X', '21121C', '71477B', '21929W', '23199M', '23206T', '22029R', '23115D', '23209X', '21874B', '85099CQ', '85123AY', '21137F', '22355U', '84755J', '22969Z', '22381J', '16161UB', '22713C', '23232F', '20725N', '22385P', '21877C', '22423U', '23204B', '23170S', '21506J', '75049LA', '21498M', '40016U', '22791E', '21931F', '22411U', '21873C', '23233W', '23177K', '23176Z', '22659F', '21928E', '22633V', '20719E', '71459J', '22554P', '48111G', '21871Y', '21499T', '22544C', '21500P', '23205F', '22536B', '22909Z', '22149E', '21981M', '23231J', '22266W', '22507V', '20723U', '21891R', '22418R', '21086B', '22417M', '22951B', '22111I', '21080R', '22470E', '22326L', '23203B', '22489J', '23193C', '84945I', '20728Z', '23201S', '22384W', '22383K', '23202Z', '84929V', '20726C', '62018W', '21069U', '22030B', '22712N', '22045U', '21084K', '22620B', '47566Y', '22102P', '21094A', '72741B', '22741O', '22661W', '21124F', '22714G', '48116K', '22560W', '22637S', '79321V', '16161PA', '22469S', '22466O', '23171H', '22558H', '22952P', '21733F', '23200Y', '22243L', '21791H', '21976M', '22540W', '20712E', '23172Q', '22382I', '21509I', '22985B', '22988D', '22549T', '22027K', '22556N', '22356T', '22983O', '21156K', '22662G', '23113X', '22993E', '23078Y', '23076Z', '22984H', '21232B', '22692J', '22697A', '22041A', '23310X', '23340L', '23345S', '23353X', '22834J', '21507E', '21390P', '23281Z', '23268O', '21980L', '22908G', '22150K', '23207R', '23194R', '21918L', '22704P', '21790Y', '21830E', '22531M', '21068Y', '20711L', '22440M', '22294U', '22244X', '22301J', '22302N', '22303W', '84997BG', '20975Y', '22553Q', '22467G', '22161W', '21122K', '20727V', '22632O', '22557Z', '82482D', '84692Z', '22508O', '85204U', '21108Z', '21936G', '22534C', '22533C', '21670S', '23230A', '22921W', '22916M', '22917U', '22918F', '22919F', '22539E', '21669G', '21668N', '84212C', '20961S', '23245W', '22028K', '82484O', '82580N', '23307D', '20979K', '23298Q', '22546L', '21508L', '22024W', '35961N', '23280V', '23275I', '84313CE', '20973S', '20972O', '21559P', '20963G', '21984W', '21672A', '23208E', '22245R', '21770E', '23122S', '22304I', '21888F', '85078B', '22979P', '22980U', '23108J', '16237N', '85150Z', '22986P', '21810L', '22367K', '22333G', '21876I', '22338I', '90057R', '21892U', '22963K', '22961C', '84997DC', '84949O', '84970SL', '79323BM', '21930O', '84978X', '84997AH', '22488P', '21917S', '22300C', '20718A', '22940N', '20713F', '23175H', '21914B', '20676O', '22959R', '20984B', '22699D', '21231K', '22138G', '21066X', '23550P', '21174F', '22716A', '23546H', '23545U', '22103E', '22189I', '21326V', '21210C', '21218O', '21428B', '22619G', '22096G', '72232C', '22726C', '21380E', '22728B', '21385E', '22090X', '22094G', '23380Y', '23436I', '22142B', '22579W', '22663L', '21485W', '22651T', '22615Z', '21238G', '23328X', '79000Z', '21240N', '22631M', '21242V', '22109D', '21090G', '22698C', '23381G', '22766P', '75131T', '23346H', '21070F', '22771L', '21167A']"
469125,['84077K']
369126,['22151L']
359136,['40016U']
340857,['22616B']
249147,['15034D']
250848,['15036Z']
339156,['20668K']
139158,['17084RT']
39159,['85123AY']
60840,"['22197J', '23005J', '22998M']"
260838,['17003M']
528165,['22151L']
328167,"['23115D', '21137F', '21967J', '21212D', '21977R', '23005J', '75049LA', '85099BJ', '16045M', '22189I', '15036Z', '20668K', '21975B', '22197J', '75131T', '20724F', '85099CQ', '22355U', '17003M', '84755J', '21915K', '21213V', '47566BG', '23203B', '22630B', '21731V', '21069U', '23117T', '21871Y', '84991R', '71459J', '23209X', '23167J', '20719E', '71477B', '21620I', '22386V', '22952P', '22950F', '22595D', '20725N', '22629C', '84879M', '22411U', '22966E', '23199M', '21918L', '22178V', '21928E', '21498M', '23326S', '21121C', '85099FC', '22578A', '23310X', '23206T', '23510V', '20723U', '20712E', '21181K', '23507E', '84945I', '23157X', '22741O', '79321V', '22577B', '22440M', '23202Z', '23204B', '20728Z', '21931F', '21929W', '22909Z', '21232B', '22910D', '21080R', '22959R', '22659F', '85175B', '22383K', '23114G', '22593E', '22551F', '84992D', '23201S', '20979K', '82484O', '21916D', '23205F', '47566Y', '21623S', '23245W', '21166I', '23307D', '21135E', '21094A', '21790Y', '23207R', '22961C', '21499T', '23177K', '22384W', '20727V', '84946F', '84947R', '22301J', '22303W', '17096D', '22041A', '22560W', '22940N', '23293D', '16161PA', '23309L', '23308G', '23298Q', '22610S', '23240L', '23208E', '72741B', '22661W', '22666I', '23200Y', '21500P', '22467G', '21068Y', '22554P', '22300C', '84029EX', '21495P', '23344R', '23345S', '23353X', '21390P', '22302N', '21326V', '16014F', '22326L', '22356T', '22385P', '82583N', '21914B', '23193C', '22077P', '20711L', '20972O', '84380W', '23078Y', '22993E', '22907C', '22960K', '84978X', '21703M', '21930O', '22086O', '20726C', '21672A', '84970SL', '22900U', '23328X', '22379G', '22294U', '21810L', '21811V', '35970L', '22382I', '21818Q', '21875C', '22423U', '23346H', '22988D', '22969Z', '21385E', '23431D', '22539E', '22908G', '22304I', '21231K', '23545U', '23550P', '22530D', '22775S', '22834J', '22571W', '21668N', '21669G', '22699D', '22662G', '23172Q', '22619G', '23170S', '22609U', '22597M', '22585G', '22944W', '23234A', '23166P', '21509I', '22791E', '22771L', '23294M', '23295P', '23296Z', '22772B', '23300F', '23301G', '22558H', '22557Z', '22556N', '23121M', '21506J', '22712N', '22584Q', '22697A', '84950I', '62018W', '79000Z', '20914Q', '82580N', '16156SH', '21124F', '82582N', '16237N', '82600H', '84970LF', '21066X', '84692Z', '21070F', '20718A', '22739W', '23297N', '21035O', '21791H', '22292I', '22561Z', '23176Z', '22813K', '23436I', '22296X', '84536AK', '22716A', '85049AF', '23284M', '85178F', '21670S', '21936G', '23182N', '84929V', '23506M', '22663L', '21673M', '21314Q', '22027K', '21671K', '21313C', '23287L', '23076Z', '22720A', '51014AW', '23343M', '51014CF', '84378P', '22188M', '23318Z', '85150Z', '22544C', '23144I', '22553Q', '21479J', '22621P', '22620B', '20974J', '21086B', '21497K', '23355Z', '23165S', '21394I', '21976M', '16169EL', '22599V', '23306Z', '22087E', '22734C', '84949O', '22029R', '21746N', '22632O', '23119M', '84997DC', '22631M', '23122S', '23360X', '23275I', '20984B', '22668V', '35095BN', '20676O', '23241W', '22150K', '22149E', '79323BM', '22333G', '15056ND', '22338I', '82482D', '84997CQ', '22339G', '35095AT', '21917S', '21136P', '21169G', '22418R', '23236J', '22144E', '85106U', '22971A', '22970T', '35961N', '22352Z', '37370Z', '23232F', '23231J', '22964E', '23230A', '90057R', '22084R', '22704P', '23194R', '21154F', '84596BQ', '21239K', '23526G', '21238G', '21872C', '10133M', '46000SJ', '21559P', '23535V', '21122K', '22867O', '22713C', '23543B', '22112V', '22114V', '22579W', '23247Z', '16235A', '84596GP', '22698C', '23215I']"
28170,['84347V']
271827,['62018W']
118179,"['84879M', '21829T']"
508185,"['23005J', '21212D', '20724F', '22328M', '22355U', '16156SH', '22710N', '20719E', '21121C', '22629C', '23204B', '22616B', '21497K', '22030B', '22554P', '22951B', '22243L', '22178V', '20723U', '23206T', '22029R', '22551F', '22630B', '22356T', '85099BJ', '21731V', '23232F', '20725N', '22489J', '23205F', '20728Z', '20712E', '21506J', '16161UB', '22417M', '22713C', '21976M', '22326L', '23121M', '23209X', '23233W', '21124F', '71459J', '22418R', '22383K', '84755J', '84347V', '22384W', '21975B', '22661W', '23203B', '23281Z', '84929V', '22086O', '35961N', '22908G', '23199M', '23084M', '21509I', '22045U', '21498M', '21213V', '21915K', '22712N', '16161PA', '79321V', '22714G', '23268O', '20726C', '21080R', '22027K', '22411U', '84946F', '22956D', '23076Z', '21559P', '21891R', '23293D', '22556N', '23307D', '22558H', '22834J', '22531M', '23200Y', '22544C', '22993E', '21507E', '23122S', '22662G', '23294M', '85123AY', '22555O', '22244X', '22557Z', '22382I', '23240L', '22728B', '20727V', '22386V', '22985B', '22467G', '21122K', '21929W', '22534C', '23201S', '22174M', '84029EX', '21931F', '47566Y', '20972O', '23280V', '84978X', '22741O', '21326V', '84997DC', '20718A', '22245R', '84949O', '21810L', '22399O', '21385E', '85099FC', '16237N', '21499T', '23309L', '22491V', '23245W', '21669G', '22663L', '22726C', '22352Z', '21094A', '22294U', '23344R', '21500P', '22333G', '23078Y', '23077P', '72741B', '21495P', '22804V', '22899Q', '22131I', '22983O', '22984H', '21928E', '22546L', '84945I', '21218O', '84947R', '22466O', '21238G', '20984B', '84692Z', '23290W', '23292K', '22543G', '84991R', '21930O', '84997CQ', '23119M', '22553Q', '23295P', '23123F', '22791E', '23581R', '21620I', '75049LA', '23230A', '23231J', '37370Z', '23297N', '21232B', '23296Z', '21181K', '21240N', '21980L', '22704P', '21429E', '21987U', '21936G', '22716A', '21988M', '22631M', '22114V', '22065D', '21390P', '21481J', '84987W', '21918L', '85150Z', '22423U', '22367K', '84997BG', '22219N', '22585G', '22335Z', '23202Z', '21672A', '84970SL', '22331U', '22898W', '22613A', '20713F', '22986P', '22303W', '84596GP', '85049CP', '23300F', '23298Q', '21154F', '22254T', '20750C', '22242L', '85099CQ', '23291F', '21932M', '23289K', '23284M', '21242V', '22727B', '20676O', '22385P', '22336O', '22302N', '90057R', '22301J', '22300C', '22780U', '22779J', '23355Z', '16169EL', '22037V', '22337H', '23308G', '23346H', '23345S', '22348L', '23343M', '23321O', '20675E', '22962X', '23310X', '20677D', '21984W', '22460J', '21981M', '21561W', '21068Y', '22567D', '21078I', '21668N', '23254E', '22961C', '22652D', '22158K', '22577B', '21166I', '21479J', '84029GV', '23207R', '22900U', '22609U', '22128V', '22129R', '23255L', '21830E', '22077P', '22545H', '21917S', '22540W', '22075W', '21558V', '23144I', '21934D', '23351C', '22907C', '22818I', '23158A', '23354R', '22902M', '21882L', '22960K', '22957K', '23082N', '21844I', '22963K', '21644N', '22895J', '22817Z', '21933N', '22816Q', '22814E', '23236J', '23083I', '23238P', '21671K', '21873C', '21874B', '23301G', '23256O', '21544W', '21670S', '22972W', '22970T', '22855Q', '21508L', '22969Z', '21937S', '22988D', '21892U', '23190S', '23322J', '22964E', '21785M', '23086Z', '23275I', '22867O', '23319Q', '23120O', '22608F', '21156K', '84375E', '22578A', '22579W', '22595D', '22601T', '22024W', '22610S', '21136P', '21137F', '22614B', '22130P', '37327B', '22112V', '21167A', '47599AI', '22659F', '22668V', '22087E', '22084R', '21210C', '22080D', '22078R', '84406BH', '21070F', '21066X', '22563R', '22304I', '15056BLH', '15056ND', '85204U', '22338I', '22339G', '22297H', '85172L', '20711L', '20717I', '22435K', '22439F', '84970LF', '22505F', '22507V', '20974J', '20975Y', '22533C', '20992N', '22549T', '22561Z', '22697A', '22699D', '35970L', '22708V', '23546H', '22759Z', '22720A', '22041A', '23582G', '22771L', '23583L', '21313C', '22774I', '22711H', '22028K', '22740K', '22035X', '22729W', '22025A', '23445C', '22706R', '21239K', '23493H', '35610AZ']"
408186,['84077K']
398196,"['21982Y', '21985C']"
298197,"['22197J', '85099BJ', '85099FC', '22386V', '23115D', '22759Z', '22379G', '21137F', '84879M', '85123AY', '75049LA', '23167J', '84946F', '22865Y', '22866X', '21212D', '21135E', '22178V', '21620I', '47566BG', '22381J', '21181K', '22633V', '22355U', '85099CQ', '84947R', '71477B', '16156SH', '84755J', '21931F', '20724F', '23310X', '71459J', '75131T', '22920I', '85175B', '22423U', '21175V', '16045M', '21791H', '21498M', '84945I', '22385P', '22791E', '22659F', '22411U', '84991R', '21929W', '23510V', '23203B', '23199M', '23170S', '22555O', '82580N', '21121C', '21928E', '48111G', '21900A', '22440M', '23507E', '21213V', '22149E', '21700U', '21500P', '23171H', '84978X', '23114G', '23206T', '20725N', '79321V', '21902W', '82583N', '21703M', '22741O', '21499T', '22632O', '85106U', '21975B', '21899D', '20719E', '47566Y', '22469S', '22130P', '23172Q', '22029R', '21790Y', '20727V', '20728Z', '21506J', '22384W', '22969Z', '21830E', '23176Z', '20712E', '20711L', '21166I', '22551F', '20723U', '48116K', '22243L', '22578A', '23344R', '16216D', '21977R', '22558H', '82600H', '22383K', '22692J', '23202Z', '22142B', '16161PA', '23232F', '22998M', '22593E', '16161UB', '22993E', '23204B', '22041A', '23201S', '21094A', '21080R', '20668K', '22961C', '23177K', '23431D', '21918L', '22554P', '22491V', '72232C', '21731V', '22161W', '22704P', '21174F', '23284M', '72741B', '22712N', '47556BE', '22141S', '21232B', '47591DY', '79000Z', '22710N', '21156K', '21380E', '22620B', '23581R', '20963G', '21497K', '84692Z', '21669G', '21673M', '21668N', '22661W', '22549T', '84836J', '22577B', '23193C', '23077P', '85204U', '23078Y', '20961S', '21670S', '84997CQ', '84997BG', '82482D', '23231J', '23233W', '23245W', '21874B', '85150Z', '22698C', '22699D', '23570W', '84997DC', '21136P', '22560W', '22917U', '23546H', '22916M', '22111I', '22556N', '21877C', '23551L', '22457C', '22571W', '23144I', '21428B', '23182N', '21672A', '21231K', '23582G', '22986P', '22996P', '23298Q', '23300F', '23301G', '23307D', '23308G', '21770E', '22086O', '23321O', '21495P', '22579W', '22144E', '23209X', '22112V', '21507E', '22266W', '22952P', '21509I', '21326V', '22609U', '22610S', '22992G', '22467G', '23175H', '23174D', '22918F', '23571G', '22867O', '21086B', '22418R', '22417M', '21914B', '22713C', '22714G', '20992N', '17003M', '20984B', '22045U', '20975Y', '22367K', '22637S', '84029EX', '22356T', '22771L', '21930O', '22333G', '22646J', '21936G', '20726C', '20718A', '21981M', '22740K', '84970SL', '84997AH', '21084K', '16237N', '21889K', '21122K', '22630B', '21124F', '21871Y', '22084R', '20974J', '79323BM', '20972O', '35961N', '22114V', '82484O', '21873C', '82494LP', '23230A', '22792D', '22087E', '22585G', '20979K', '85049AF', '23306Z', '23319Q', '22382I', '23313G', '22077P', '22028K', '70006O', '16169EL', '22991T', '22908G', '22907C', '21917S', '22979P', '22720A', '22984H', '22047L', '22726C', '82582N', '21892U', '10133M', '22662G', '23122S', '21976M', '85015Z', '84970LF', '84950I', '23154P', '84949O', '22090X', '23076Z', '22663L', '84832I', '22030B', '21671K', '84596BQ', '21519A', '22338I', '23188L', '23194R', '84375E', '15056BLH', '23200Y', '84313CE', '23205F', '23208E', '22775S', '85212R', '51014CF', '21385E', '20676O', '22966E', '22697A', '22921W', '23366F', '23367M', '22488P', '16014F', '22150K', '23370K', '22951B', '22608F', '23493H', '22158K', '22621P', '21169G', '21810L', '21811V', '22154A', '23439A', '22834J', '22507V', '21818Q', '22466O', '21240N', '22188M', '21238G', '46000SJ', '21078I', '35953W', '23355Z', '85152E', '51014AW', '22716A', '22027K', '22962X', '35970L', '21916D', '21915K', '22960K', '22959R', '21090G', '22910D', '22919F', '22851J']"
301797,"['85099BJ', '85099FC', '22386V', '72232C', '22759Z', '17003M', '22379G', '84946F', '22865Y', '22866X', '40016U', '16216D', '85204U', '22740K', '22381J', '71477B', '21181K', '22178V', '20713F', '22385P', '22633V', '21422L', '84947R', '84879M', '23199M', '22197J', '22555O', '48111G', '84945I', '22693N', '23268O', '85099CQ', '22423U', '20724F', '22149E', '22355U', '23167J', '22608F', '21931F', '22791E', '21929W', '21928E', '22086O', '22130P', '20712E', '22411U', '22659F', '23201S', '23170S', '79000Z', '22266W', '22417M', '21985C', '23203B', '84978X', '23206T', '22161W', '20719E', '23510V', '22610S', '22158K', '23507E', '20725N', '20711L', '22692J', '85212R', '23344R', '21830E', '23077P', '23378J', '23209X', '48116K', '22629C', '84755J', '22533C', '22632O', '20971S', '22383K', '22418R', '85078B', '22384W', '20961S', '22142B', '23204B', '20727V', '21080R', '20728Z', '35923D', '21380E', '21981M', '22029R', '23171H', '20963G', '23581R', '22141S', '23570W', '22489J', '22554P', '22546L', '20723U', '84929V', '22531M', '23231J', '23202Z', '22551F', '23200Y', '22469S', '22609U', '21980L', '21121C', '20984B', '22356T', '22536B', '75049LA', '23245W', '84997BG', '20992N', '22952P', '21976M', '15039A', '71459J', '22951B', '17084RT', '21930O', '23366F', '47591DY', '21094A', '22867O', '21428B', '22540W', '47566Y', '23172Q', '23582G', '84313CE', '22065D', '22558H', '79321V', '84422X', '21500P', '23205F', '22367K', '84988Y', '22630B', '22543G', '23551L', '21790Y', '21509I', '21156K', '23571G', '22945X', '22910D', '23321O', '23376B', '23281Z', '22985B', '23175H', '23365N', '23313G', '23493H', '21507E', '23117T', '21634J', '21499T', '21770E', '21124F', '22993E', '22984H', '23174D', '22382I', '22470E', '22534C', '22127Y', '22466O', '22663L', '22144E', '84997CQ', '22556N', '20973S', '16218Y', '82482D', '22150K', '20975Y', '16052Q', '22712N', '84029EX', '47599AI', '16008I', '22741O', '22646J', '20726C', '21086B', '84997AH', '15034D', '22661W', '70006O', '22544C', '84692Z', '22243L', '23210F', '23212C', '23225T', '23207R', '23208E', '21900A', '21558V', '21591D', '22337H', '22244X', '22294U', '23367M', '22326L', '23353X', '22335Z', '22338I', '22467G', '23327C', '22174M', '23301G', '21559P', '23280V', '23275I', '22112V', '22613A', '22561Z', '22102P', '22699D', '21791H', '22704P', '21395V', '22983O', '22969Z', '22726C', '22961C', '22959R', '21984W', '22956D', '21975B', '21937S', '21914B', '21877C', '21899D', '21902W', '23078Y', '23103F', '21731V', '23173W', '22578A', '22579W', '22090X', '23193C', '23188L', '23176Z', '22662G', '22047L', '22698C', '22690X', '22691G', '23154P', '22041A', '23144I', '23122S', '22697A', '22714G', '22637S', '21394I', '23508J', '23439A', '85106U', '47566BG', '47574AJ', '17021U', '23546H', '72741B', '35610AZ', '84949O', '16156SH', '21287D', '20972O', '82580N', '84077K', '21136P', '84596BQ', '21213V', '21232B', '35961N', '21078I', '85213R', '21122K', '10135P', '23431D', '21385E']"
